title,text,rating,date,username,verified,source
Very satisfied.,"I have Revolute card which I use for online shopping. Great experience, never any problem. Once when I needed their help about a bill and it was resolved quickly and with no issues. Very satisfied.",,2026-03-27T05:32:45.000Z,AN,False,Trustpilot
Feature packed.,So far so good. Very impressive app and features. I have used similar accounts but Revolut seems to be more rewarding and plenty of options for saving and investing.,,2026-03-27T03:30:46.000Z,SN,False,Trustpilot
Efficient and pragmatic,Efficient and pragmatic,,2026-03-27T02:18:26.000Z,CG,False,Trustpilot
It's working everywhere,It's working everywhere,,2026-03-27T01:50:33.000Z,PG,False,Trustpilot
Excellent and very efficient,Excellent and very efficient,,2026-03-27T01:40:38.000Z,BE,False,Trustpilot
I'm happy with your service,I'm happy with your service,,2026-03-27T01:29:16.000Z,MM,False,Trustpilot
Quick transfers,"Quick transfers, convenient & easy",,2026-03-27T01:22:49.000Z,elizabeth connolly,False,Trustpilot
Top experimenten,Very helpful world wide,,2026-03-27T00:51:22.000Z,ME,False,Trustpilot
Love it,Love itLove the free subscriptions it comes with and love how easy it is to use,,2026-03-27T00:47:41.000Z,MP,False,Trustpilot
It’s a very reliable online bank,"It’s a very reliable online bank, and the time that it takes for transactions to be approved is minimal. I’m really happy with the fact that I have a possibility to devide into multiple saving categories. I have also noticed that it is a very careful with my data and trying to protect my personal information(for example if I’m on a call while opening the app there is a warning that it’s not revolut that is calling me and that I should be careful not to give anyone my data) I’m overall very happy with this and I recommend it wholeheartedly.",,2026-03-27T00:47:38.000Z,LI,False,Trustpilot
Finally a bank app that actually works,"I finally decided to try Revolut for my trip abroad last week and I'm honestly impressed. Usually, I hate dealing with exchange rates and hidden bank fees, but using the app to swap currencies was super smooth. The virtual cards also gave me some peace of mind while shopping on sites I didn't fully trust. There was a tiny delay getting my physical card in the mail, but the digital one worked immediately so it wasn't a huge deal. Definitely my new travel essential.",,2026-03-27T00:42:43.000Z,sayed sayed,False,Trustpilot
Loving using Revolut,Loving using Revolut. It’s so easy to transfer money and the savings account has fantastic interest rate.,,2026-03-27T00:12:29.000Z,LA,False,Trustpilot
Verry good. Easy to use.,Verry good.  easy to use around the world travelling. shopping. Im verry happy with revolut service. Thank you.,,2026-03-27T00:02:38.000Z,KK,False,Trustpilot
Very simple,"Very simple, suoer easy",,2026-03-26T23:50:04.000Z,TH,False,Trustpilot
,"Since I started using this card, I haven't had any problems. The start was a bit bumpy because the first card never arrived. But the second card came as promised. Transfers are straightforward, and i... See more",,2026-03-20T12:01:04.000Z,TH,False,Trustpilot
,I have experienced hackers.on free wifi even changing software giving.me.wierd bills to pay and revolut have uncomplicated my digital life and got.good.invest options not to get rich but to have revol... See more,,2026-03-20T17:44:05.000Z,BH,False,Trustpilot
,"I find revolut so easy to use and everything transaction is immediately available to see on the app
 I find it so handy when travelling as it saves me having to get different currencies each time I t... See more",,2026-03-20T20:14:10.000Z,ML,False,Trustpilot
,Fast money transfer processing enabling GBP to be moved to Euro accounts and then transferred to private Euro account in a couple of minutes.  When money is needed abroad quickly this has been extreme... See more,,2026-03-20T09:02:17.000Z,PE,False,Trustpilot
,"Easy sign up, almost instant availability, easy to add funds and prompt delivery of physical card. I’m using mine routinely and so far have no grounds to grumble.",,2026-03-20T19:43:02.000Z,GS,False,Trustpilot
,"Loving my new revolut card and app, I can see exactly what I spend, its easy to transfer money on to my app/ card/ phone
Revolut keeps me up to date with everything. 
Highly recommend especially if... See more",,2026-03-20T09:30:33.000Z,SA,False,Trustpilot
,I was astounded by how excellent this banking app is. Revolut boasts a modern design and is incredibly user-friendly. Everything operates swiftly and seamlessly. I highly recommend it to anyone seekin... See more,,2026-03-20T19:49:48.000Z,KH,False,Trustpilot
,I only use my Revolut Card while on holiday. I top it up before we go then watch the transactions every day so I always know just how much I have spent! Whether in the USA or Europe it’s been a godsen... See more,,2026-03-20T16:32:55.000Z,LM,False,Trustpilot
,"Sometimes there are errors paying or withdrawing money or adding money from PayPal to the Debit Card. Stimmt Service fees are low and not paying a penny per month. 

Very good experience and pricing... See more",,2026-03-20T02:02:48.000Z,EH,False,Trustpilot
,Revolut has made everyday banking feel simple and stress‑free for me. Very quick signup and onboarding.  Everyday use is smooth with instant notifications after every transaction.  Excellent for trave... See more,,2026-03-20T20:24:38.000Z,KA,False,Trustpilot
,"Foreign exchange facility is so great. Rates are always better than other banks and using it is seamless. This is on top of all the other benefits of Revolut, bill sharing, instant transfers etc",,2026-03-20T23:56:23.000Z,EJ,False,Trustpilot
,"Super easy to use, makes me feel safe,can use it anytime to send money to my kids or elsewhere when I don't feel like using other card! No secret charges, highly recommend!",,2026-03-20T20:08:19.000Z,ΚA,False,Trustpilot
,"I find it very convenient to send/receive payments between friends and relatives. I also like the savings funds in different currencies, the rates are attractive and it's so easy to transfer money. It... See more",,2026-03-20T18:21:38.000Z,JA,False,Trustpilot
,I have been. Rev customer for about 10 years and I think it’s a fabulous financial accessory. I love the fact that I can carry money in multiple currencies which helps greatly when I’m travelling to a... See more,,2026-03-18T21:24:51.000Z,GM,False,Trustpilot
,"I find the app so easy to use, text of what has been spend and the amount left in the account helps with budgeting finances therefore stops over spending.",,2026-03-20T18:22:47.000Z,AG,False,Trustpilot
,The App is easy to use I'm hoping nothing changes when the transfer to a bank is fully intact. This has better features than regular banks.,,2026-03-20T19:56:05.000Z,TE,False,Trustpilot
,"My Revolut card meant that topping up the local currency as required could not be a simpler process.
It is a remarkably efficient way of managing funds and a budget when travelling.",,2026-03-19T11:00:22.000Z,JC,False,Trustpilot
,Very quick and efficient service with competitive exchange rates offered when transferring £s to €s.  Payments are made quickly and funds arrive promptly,,2026-03-19T11:45:19.000Z,IE,False,Trustpilot
,"This is the worst bank i have ever had, they’re literally chasing and harassing me and many other people i have talked to for every transaction as little as 50usd and even equivalent small transfers t... See more",,2026-03-20T10:16:40.000Z,MQ,False,Trustpilot
,"I am satisfied with Revolut. However:
Over the past two and a half weeks, I was in Germany arranging a funeral. Unfortunately, card payments were not accepted, so I had to withdraw cash. I was disa... See more",,2026-03-20T19:15:27.000Z,ZV,False,Trustpilot
,"Perfect app, very clear, with instant payments. Never had an issue or any kind of error. There’s nothing I can find that isn’t good.",,2026-03-20T08:28:20.000Z,CH,False,Trustpilot
,"Easy to use, no additional charges and able to use so many currencies 
Will need to migrate more cash into the account to cover",,2026-03-21T04:08:03.000Z,JK,False,Trustpilot
,"I’ve been using Revolut and it’s been great so far. The app is easy to use, fast and perfect for managing money, especially for regular use. Everything from payments to budgeting feels simple and conv... See more",,2026-03-20T03:09:34.000Z,IA,False,Trustpilot
,The main issue is transaction dispute due to continued issues with merchant delivery. I submitted a transaction dispute and was emailed saying it would take 3 days to receive an outcome. Day 2 Rev... See more,,2026-03-19T16:02:16.000Z,TA,False,Trustpilot
,"Think very carefully before opening an account with this lot. I started to save money with Revolut, for a holiday to south east Asia. To use the card abroad. With the conflict in the Middle East, my h... See more",,2026-03-19T11:34:15.000Z,SC,False,Trustpilot
,Very quick and easy and no delays in making the transfers - I used to use Wise but started to experience hours in making the transfer rather than the seconds they predicted,,2026-03-20T04:49:32.000Z,SB,False,Trustpilot
,"It’s so easy to use. Friendly environment. I send money to Mexico every month from the Netherlands and I trust you 100% on the fees, speed and currency! Sooooo happy to be part of Revolut.",,2026-03-20T22:37:32.000Z,AM,False,Trustpilot
,"Revolut is by far one of the worst banks I have ever dealt with.

I simply tried to transfer money from my Portuguese bank account to buy cryptocurrency and send it to my Binance account. We’r... See more",,2026-03-19T18:26:59.000Z,Fedor Kiselev,False,Trustpilot
,"Love this card spend  at home.e and on holidays, love that you can put money on it for holidays. I have recommended this card to loads of my friends they love ,love the app it's excellent.",,2026-03-20T05:55:11.000Z,MJ,False,Trustpilot
,"Revolut stands out for maintaining a reliable and well-managed transaction system, giving users confidence when handling payments and transfers. The platform is also consistently updated, and what mak... See more",,2026-03-20T20:34:48.000Z,OK,False,Trustpilot
,I love Revolut online accounts on thing I will like to review my online trading to be transfer on it and every time I have to activate something like put money,,2026-03-20T19:37:05.000Z,PP,False,Trustpilot
,"Revolut is very convenient , and gives a prompt service . This company is doing very well and is impeccabile .
Thank you !",,2026-03-20T10:03:21.000Z,IC,False,Trustpilot
,"Love Revolut.  I earn sterling but live in Ireland, so it’s a fantastic bank for currency exchange.  So easy to use.",,2026-03-20T19:54:27.000Z,RO,False,Trustpilot
,Easy to use no charge while i was away  abroard in Turkey at atm machine good confersion rate,,2026-03-20T20:07:07.000Z,RO,False,Trustpilot
,"Great banking app, includes other services and rewards as well that help a lot, especially for people living in a foreign country!!",,2026-03-20T19:49:08.000Z,CM,False,Trustpilot
,I am satisfied with the service of Revolut. I hope the fees are goning to be kept low in the future at least as much as it is now.,,2026-03-20T08:31:56.000Z,BA,False,Trustpilot
,"Very fast and professional team, smooth app and I have received an amazing offer for my house mortgage!",,2026-03-20T15:39:29.000Z,IJ,False,Trustpilot
,"I have been trying to delete a partially created Revolut account; they only have my e-mail, phone number, and name. Despite this, they have been sending me repeated emails for months, requesting more... See more",,2026-03-20T14:56:08.000Z,GL,False,Trustpilot
,"I got a worse account conditions since my account was transferred to Hungary.  I have to pay 0,5 percent transfer fees...",,2026-03-20T13:30:44.000Z,GK,False,Trustpilot
,"Best bank i can't wait to open a business account with Revolut 
Try it you will not be disappointed",,2026-03-20T19:41:09.000Z,AN,False,Trustpilot
,I've been using Revolut for about 2 1/2 years now. No complaints. Once they saved me from a semi-scam subscription service by automatically blocking the payment and then asking me whether to allow i... See more,,2026-03-20T05:18:45.000Z,JK,False,Trustpilot
,"Best Payments/ Financial/ Banking App I have ever used, Fast transit, great benefits for free version, Highly recommended for everyone, I hope this app get to the north African market. will make your... See more",,2026-03-19T19:36:44.000Z,MB,False,Trustpilot
,The card arrived  diligently. Account fees are reasonnable. Easy to use and to learn how to invest.,,2026-03-20T20:38:05.000Z,CA,False,Trustpilot
,Very user friendly all payments/purchases a click away.I will be availing of more of your services in the near future.,,2026-03-20T23:01:42.000Z,DA,False,Trustpilot
,"Easy to use, fast and reliable. Looking forward to upgrading my plan and getting even more benefits.",,2026-03-20T08:59:20.000Z,IV,False,Trustpilot
,Fourth day that i can't login into my account and i can't use my money. Revolut support continues to ask me sending them a video recording when trying to login. I tell them that i don't have a second... See more,,2026-03-20T18:21:25.000Z,MS,False,Trustpilot
,Feel confident when using card abroad and great that you give an immediate update of account status even checking that the user is the card owner after several purchases when tapping card.,,2026-03-20T19:40:32.000Z,MC,False,Trustpilot
,I have know worries using my card. And it's easy to explain to people how to keep a check on your balance and to add extra money,,2026-03-20T20:05:29.000Z,CW,False,Trustpilot
,It’s just a user friendly bank and the other pillar banks are now beginning to copy them.,,2026-03-20T20:31:29.000Z,AH,False,Trustpilot
,Simple and understandable communication in all areas. I feel safe and so does my money.,,2026-03-20T21:08:38.000Z,AJ,False,Trustpilot
,"Really happy with the service I am receiving.
Revolut seems to be the best Online account.",,2026-03-20T20:51:04.000Z,GS,False,Trustpilot
,I love the no and low fees for getting foreign currency and sending money abroad. Having this card is a game changer.,,2026-03-19T19:42:52.000Z,Jill Aisher,False,Trustpilot
,"I've never had a problem with anything including spending, saving and/or loans. My main worry is that I can't go into a branch if something does go wrong. Otherwise I would consider moving my business... See more",,2026-03-19T23:34:58.000Z,TM,False,Trustpilot
,Been using for over 3 years and its amazing especially sending money for my family overseas.,,2026-03-20T19:39:14.000Z,MV,False,Trustpilot
Easy to use,"Easy to use, reliable and trusted",,2026-03-26T23:44:05.000Z,RA,False,Trustpilot
Tried to send £100 but it is pending…,Tried to send £100 but it is pending for hours???,,2026-03-26T23:37:01.000Z,CU,False,Trustpilot
Very easy too use great options of…,Very easy too use great options of plans and has everything you want from a bank.,,2026-03-26T23:28:53.000Z,JS,False,Trustpilot
Fantastic way to bank.,Very simple service.  Why isn’t all banking as straightforward as Revolut.  Total game changer.  Love the foreign currency exchanger.,,2026-03-26T23:19:56.000Z,CH,False,Trustpilot
#A1 Convenience,ConvenienceSo easy,,2026-03-26T23:17:09.000Z,BR,False,Trustpilot
You guys are doing amazing,"You guys are doing amazing. Everything for what I need the Revolut for works perfectly fine, Payments, Transfers, Exchanges, Travel all is amazing organised.  Thank you all team.",,2026-03-26T23:13:17.000Z,SG,False,Trustpilot
I‘m very happy with the app but,"I‘m very happy with the app. The only thing I can think of: The handling could be more intuitive with a few functions. Example: To check my direct debits or standing orders, I always have to look for the correct path (as I don‘t need it that often, I forget the path, but imo these basic things should be more obv).",,2026-03-26T23:07:43.000Z,LY,False,Trustpilot
Unexpected FX conversion despite sufficient balance,"Recently, my experience with Revolut has been mostly negative, especially when it comes to how they handle complaints.In my case, a single card payment was later split into multiple transactions by the merchant (I purchased flight tickets). The original amount was released back in CZK, so there were sufficient funds available to cover all four transactions. However, although all transactions were in CZK, Revolut internally converted one transaction from CZK to EUR and charged it from my EUR balance, resulting in additional costs. Their explanation was inconsistent and did not reflect how the transaction was actually processed. They claim that one of the transactions was in EUR, but if that were the case, it would have been deducted directly from my EUR balance (which also had sufficient funds) without any conversion.In addition, a weekend exchange fee was applied even though the conversion took place on a weekday (Tuesday). This fee was later refunded, but this situation highlights how inconsistent and poorly designed their system is, raising questions about how these processes are implemented. It is also difficult to understand why this refund is presented as a ""gesture of goodwill"", rather than a correction of an apparent issue.Customer support was generally unhelpful and did not seem to understand the root cause of the issue. I was passed between multiple agents, but the responses felt repetitive and scripted, which made the experience frustrating and difficult to resolve.",,2026-03-26T23:00:38.000Z,Aleš Pouzar,False,Trustpilot
Best online banking system,Best online banking system,,2026-03-26T23:00:26.000Z,MR,False,Trustpilot
Nice and easy,Excellent and swift even international transfer are so easy and quick. It just seems so seamless along with easy and handy interface. That's what represents a great company and customer oriented company. All in all I recommend everybody to must have it wherever applicable.Thanks,,2026-03-26T22:59:07.000Z,LR,False,Trustpilot
It's been a great experience with…,It's been a great experience with Revolut banking.,,2026-03-26T22:56:01.000Z,SD,False,Trustpilot
easy to use,"easy to use, thank you",,2026-03-26T22:50:18.000Z,CU,False,Trustpilot
Positive Review,"Joined up a few years back. Never had an issue about anything, unlike some other financial institutions.  Quick,  efficient, immediate actions and responses.",,2026-03-26T22:42:07.000Z,CO,False,Trustpilot
It's a new experience,It's a new experience. I like it. Everything is done quickly. There are lots of options.,,2026-03-26T22:41:31.000Z,RA,False,Trustpilot
Easy n brilliant way of using revolut…,Easy n brilliant way of using revolut in both savings n spending all round great,,2026-03-26T22:34:53.000Z,PC,False,Trustpilot
Excellent service and quick payment…,Excellent service and quick payment received and send.Thanks revolut,,2026-03-26T22:33:51.000Z,GO,False,Trustpilot
,"Since I started using this card, I haven't had any problems. The start was a bit bumpy because the first card never arrived. But the second card came as promised. Transfers are straightforward, and i... See more",,2026-03-20T12:01:04.000Z,TH,False,Trustpilot
,I have experienced hackers.on free wifi even changing software giving.me.wierd bills to pay and revolut have uncomplicated my digital life and got.good.invest options not to get rich but to have revol... See more,,2026-03-20T17:44:05.000Z,BH,False,Trustpilot
,"I find revolut so easy to use and everything transaction is immediately available to see on the app
 I find it so handy when travelling as it saves me having to get different currencies each time I t... See more",,2026-03-20T20:14:10.000Z,ML,False,Trustpilot
,Fast money transfer processing enabling GBP to be moved to Euro accounts and then transferred to private Euro account in a couple of minutes.  When money is needed abroad quickly this has been extreme... See more,,2026-03-20T09:02:17.000Z,PE,False,Trustpilot
,"Easy sign up, almost instant availability, easy to add funds and prompt delivery of physical card. I’m using mine routinely and so far have no grounds to grumble.",,2026-03-20T19:43:02.000Z,GS,False,Trustpilot
,"Loving my new revolut card and app, I can see exactly what I spend, its easy to transfer money on to my app/ card/ phone
Revolut keeps me up to date with everything. 
Highly recommend especially if... See more",,2026-03-20T09:30:33.000Z,SA,False,Trustpilot
,I was astounded by how excellent this banking app is. Revolut boasts a modern design and is incredibly user-friendly. Everything operates swiftly and seamlessly. I highly recommend it to anyone seekin... See more,,2026-03-20T19:49:48.000Z,KH,False,Trustpilot
,I only use my Revolut Card while on holiday. I top it up before we go then watch the transactions every day so I always know just how much I have spent! Whether in the USA or Europe it’s been a godsen... See more,,2026-03-20T16:32:55.000Z,LM,False,Trustpilot
,"Sometimes there are errors paying or withdrawing money or adding money from PayPal to the Debit Card. Stimmt Service fees are low and not paying a penny per month. 

Very good experience and pricing... See more",,2026-03-20T02:02:48.000Z,EH,False,Trustpilot
,Revolut has made everyday banking feel simple and stress‑free for me. Very quick signup and onboarding.  Everyday use is smooth with instant notifications after every transaction.  Excellent for trave... See more,,2026-03-20T20:24:38.000Z,KA,False,Trustpilot
,"Foreign exchange facility is so great. Rates are always better than other banks and using it is seamless. This is on top of all the other benefits of Revolut, bill sharing, instant transfers etc",,2026-03-20T23:56:23.000Z,EJ,False,Trustpilot
,"Super easy to use, makes me feel safe,can use it anytime to send money to my kids or elsewhere when I don't feel like using other card! No secret charges, highly recommend!",,2026-03-20T20:08:19.000Z,ΚA,False,Trustpilot
,"I find it very convenient to send/receive payments between friends and relatives. I also like the savings funds in different currencies, the rates are attractive and it's so easy to transfer money. It... See more",,2026-03-20T18:21:38.000Z,JA,False,Trustpilot
,I have been. Rev customer for about 10 years and I think it’s a fabulous financial accessory. I love the fact that I can carry money in multiple currencies which helps greatly when I’m travelling to a... See more,,2026-03-18T21:24:51.000Z,GM,False,Trustpilot
,"I find the app so easy to use, text of what has been spend and the amount left in the account helps with budgeting finances therefore stops over spending.",,2026-03-20T18:22:47.000Z,AG,False,Trustpilot
,The App is easy to use I'm hoping nothing changes when the transfer to a bank is fully intact. This has better features than regular banks.,,2026-03-20T19:56:05.000Z,TE,False,Trustpilot
,"My Revolut card meant that topping up the local currency as required could not be a simpler process.
It is a remarkably efficient way of managing funds and a budget when travelling.",,2026-03-19T11:00:22.000Z,JC,False,Trustpilot
,Very quick and efficient service with competitive exchange rates offered when transferring £s to €s.  Payments are made quickly and funds arrive promptly,,2026-03-19T11:45:19.000Z,IE,False,Trustpilot
,"This is the worst bank i have ever had, they’re literally chasing and harassing me and many other people i have talked to for every transaction as little as 50usd and even equivalent small transfers t... See more",,2026-03-20T10:16:40.000Z,MQ,False,Trustpilot
,"I am satisfied with Revolut. However:
Over the past two and a half weeks, I was in Germany arranging a funeral. Unfortunately, card payments were not accepted, so I had to withdraw cash. I was disa... See more",,2026-03-20T19:15:27.000Z,ZV,False,Trustpilot
,"Perfect app, very clear, with instant payments. Never had an issue or any kind of error. There’s nothing I can find that isn’t good.",,2026-03-20T08:28:20.000Z,CH,False,Trustpilot
,"Easy to use, no additional charges and able to use so many currencies 
Will need to migrate more cash into the account to cover",,2026-03-21T04:08:03.000Z,JK,False,Trustpilot
,"I’ve been using Revolut and it’s been great so far. The app is easy to use, fast and perfect for managing money, especially for regular use. Everything from payments to budgeting feels simple and conv... See more",,2026-03-20T03:09:34.000Z,IA,False,Trustpilot
,The main issue is transaction dispute due to continued issues with merchant delivery. I submitted a transaction dispute and was emailed saying it would take 3 days to receive an outcome. Day 2 Rev... See more,,2026-03-19T16:02:16.000Z,TA,False,Trustpilot
,"Think very carefully before opening an account with this lot. I started to save money with Revolut, for a holiday to south east Asia. To use the card abroad. With the conflict in the Middle East, my h... See more",,2026-03-19T11:34:15.000Z,SC,False,Trustpilot
,Very quick and easy and no delays in making the transfers - I used to use Wise but started to experience hours in making the transfer rather than the seconds they predicted,,2026-03-20T04:49:32.000Z,SB,False,Trustpilot
,"It’s so easy to use. Friendly environment. I send money to Mexico every month from the Netherlands and I trust you 100% on the fees, speed and currency! Sooooo happy to be part of Revolut.",,2026-03-20T22:37:32.000Z,AM,False,Trustpilot
,"Revolut is by far one of the worst banks I have ever dealt with.

I simply tried to transfer money from my Portuguese bank account to buy cryptocurrency and send it to my Binance account. We’r... See more",,2026-03-19T18:26:59.000Z,Fedor Kiselev,False,Trustpilot
,"Love this card spend  at home.e and on holidays, love that you can put money on it for holidays. I have recommended this card to loads of my friends they love ,love the app it's excellent.",,2026-03-20T05:55:11.000Z,MJ,False,Trustpilot
,"Revolut stands out for maintaining a reliable and well-managed transaction system, giving users confidence when handling payments and transfers. The platform is also consistently updated, and what mak... See more",,2026-03-20T20:34:48.000Z,OK,False,Trustpilot
,I love Revolut online accounts on thing I will like to review my online trading to be transfer on it and every time I have to activate something like put money,,2026-03-20T19:37:05.000Z,PP,False,Trustpilot
,"Revolut is very convenient , and gives a prompt service . This company is doing very well and is impeccabile .
Thank you !",,2026-03-20T10:03:21.000Z,IC,False,Trustpilot
,"Love Revolut.  I earn sterling but live in Ireland, so it’s a fantastic bank for currency exchange.  So easy to use.",,2026-03-20T19:54:27.000Z,RO,False,Trustpilot
,Easy to use no charge while i was away  abroard in Turkey at atm machine good confersion rate,,2026-03-20T20:07:07.000Z,RO,False,Trustpilot
,"Great banking app, includes other services and rewards as well that help a lot, especially for people living in a foreign country!!",,2026-03-20T19:49:08.000Z,CM,False,Trustpilot
,I am satisfied with the service of Revolut. I hope the fees are goning to be kept low in the future at least as much as it is now.,,2026-03-20T08:31:56.000Z,BA,False,Trustpilot
,"Very fast and professional team, smooth app and I have received an amazing offer for my house mortgage!",,2026-03-20T15:39:29.000Z,IJ,False,Trustpilot
,"I have been trying to delete a partially created Revolut account; they only have my e-mail, phone number, and name. Despite this, they have been sending me repeated emails for months, requesting more... See more",,2026-03-20T14:56:08.000Z,GL,False,Trustpilot
,"I got a worse account conditions since my account was transferred to Hungary.  I have to pay 0,5 percent transfer fees...",,2026-03-20T13:30:44.000Z,GK,False,Trustpilot
,"Best bank i can't wait to open a business account with Revolut 
Try it you will not be disappointed",,2026-03-20T19:41:09.000Z,AN,False,Trustpilot
,I've been using Revolut for about 2 1/2 years now. No complaints. Once they saved me from a semi-scam subscription service by automatically blocking the payment and then asking me whether to allow i... See more,,2026-03-20T05:18:45.000Z,JK,False,Trustpilot
,"Best Payments/ Financial/ Banking App I have ever used, Fast transit, great benefits for free version, Highly recommended for everyone, I hope this app get to the north African market. will make your... See more",,2026-03-19T19:36:44.000Z,MB,False,Trustpilot
,The card arrived  diligently. Account fees are reasonnable. Easy to use and to learn how to invest.,,2026-03-20T20:38:05.000Z,CA,False,Trustpilot
,Very user friendly all payments/purchases a click away.I will be availing of more of your services in the near future.,,2026-03-20T23:01:42.000Z,DA,False,Trustpilot
,"Easy to use, fast and reliable. Looking forward to upgrading my plan and getting even more benefits.",,2026-03-20T08:59:20.000Z,IV,False,Trustpilot
,Fourth day that i can't login into my account and i can't use my money. Revolut support continues to ask me sending them a video recording when trying to login. I tell them that i don't have a second... See more,,2026-03-20T18:21:25.000Z,MS,False,Trustpilot
,Feel confident when using card abroad and great that you give an immediate update of account status even checking that the user is the card owner after several purchases when tapping card.,,2026-03-20T19:40:32.000Z,MC,False,Trustpilot
,I have know worries using my card. And it's easy to explain to people how to keep a check on your balance and to add extra money,,2026-03-20T20:05:29.000Z,CW,False,Trustpilot
,It’s just a user friendly bank and the other pillar banks are now beginning to copy them.,,2026-03-20T20:31:29.000Z,AH,False,Trustpilot
,Simple and understandable communication in all areas. I feel safe and so does my money.,,2026-03-20T21:08:38.000Z,AJ,False,Trustpilot
,"Really happy with the service I am receiving.
Revolut seems to be the best Online account.",,2026-03-20T20:51:04.000Z,GS,False,Trustpilot
,I love the no and low fees for getting foreign currency and sending money abroad. Having this card is a game changer.,,2026-03-19T19:42:52.000Z,Jill Aisher,False,Trustpilot
,"I've never had a problem with anything including spending, saving and/or loans. My main worry is that I can't go into a branch if something does go wrong. Otherwise I would consider moving my business... See more",,2026-03-19T23:34:58.000Z,TM,False,Trustpilot
,Been using for over 3 years and its amazing especially sending money for my family overseas.,,2026-03-20T19:39:14.000Z,MV,False,Trustpilot
I’m missing my number,Pls I miss my number,,2026-03-26T22:29:57.000Z,AM,False,Trustpilot
Best bank,Best bank. Everything is perfect,,2026-03-26T22:26:32.000Z,KU,False,Trustpilot
So fast and helpful,So fast and helpful,,2026-03-26T22:23:03.000Z,VP,False,Trustpilot
transactions,Quick and easy transactions,,2026-03-26T22:20:59.000Z,OK,False,Trustpilot
Its fine as long a security does think…,Its fine as long a security does think its a risk.,,2026-03-26T22:06:09.000Z,SR,False,Trustpilot
transferring money…,"It's so easy to use ,transferring money especially for family",,2026-03-26T22:03:34.000Z,JO,False,Trustpilot
Excellent,Everything according to my expectations,,2026-03-26T21:53:45.000Z,RP,False,Trustpilot
Excelent,SuperGratulations,,2026-03-26T21:52:51.000Z,JK,False,Trustpilot
love using Revolut I find it very handy…,love using Revolut I find it very handy for everyday use especially for transfering money or paying online it really is so easy to use 5 stars,,2026-03-26T21:43:43.000Z,PD,False,Trustpilot
Very easy banking app to use,Very easy banking app to use. Good exchange rates when transferring money to France. Goes immediately. Use our Revolute card when in France . Would highly recommend it,,2026-03-26T21:41:07.000Z,LK,False,Trustpilot
Good,Good ! Nice👍,,2026-03-26T21:38:36.000Z,TA,False,Trustpilot
Great experience with this card,Great experience with this card,,2026-03-26T21:37:03.000Z,MI,False,Trustpilot
Beat banking app,Easy to use app. Much better interest rate for savings compared to leading banks. Rewards are very generous as well,,2026-03-26T21:35:24.000Z,ID,False,Trustpilot
Love the app,"Love the app. The User interface is awesome however the investment feature is not so good compared to other Complete Investment Application. For Payments and usual Transactions, its good.",,2026-03-26T21:33:37.000Z,ZA,False,Trustpilot
Fab secure holiday money solution,"Really great solution that ensures your holiday money is safe, convenient & super easy to access or top up. I believe your spends are always at the current Local Exchange rate which is definitely a bonus. Used Revolution for years all over the world and always goes with me on my travels no matter where.",,2026-03-26T21:24:42.000Z,Customer Martin Davidson,False,Trustpilot
,"Since I started using this card, I haven't had any problems. The start was a bit bumpy because the first card never arrived. But the second card came as promised. Transfers are straightforward, and i... See more",,2026-03-20T12:01:04.000Z,TH,False,Trustpilot
,I have experienced hackers.on free wifi even changing software giving.me.wierd bills to pay and revolut have uncomplicated my digital life and got.good.invest options not to get rich but to have revol... See more,,2026-03-20T17:44:05.000Z,BH,False,Trustpilot
,"I find revolut so easy to use and everything transaction is immediately available to see on the app
 I find it so handy when travelling as it saves me having to get different currencies each time I t... See more",,2026-03-20T20:14:10.000Z,ML,False,Trustpilot
,Fast money transfer processing enabling GBP to be moved to Euro accounts and then transferred to private Euro account in a couple of minutes.  When money is needed abroad quickly this has been extreme... See more,,2026-03-20T09:02:17.000Z,PE,False,Trustpilot
,"Easy sign up, almost instant availability, easy to add funds and prompt delivery of physical card. I’m using mine routinely and so far have no grounds to grumble.",,2026-03-20T19:43:02.000Z,GS,False,Trustpilot
,"Loving my new revolut card and app, I can see exactly what I spend, its easy to transfer money on to my app/ card/ phone
Revolut keeps me up to date with everything. 
Highly recommend especially if... See more",,2026-03-20T09:30:33.000Z,SA,False,Trustpilot
,I was astounded by how excellent this banking app is. Revolut boasts a modern design and is incredibly user-friendly. Everything operates swiftly and seamlessly. I highly recommend it to anyone seekin... See more,,2026-03-20T19:49:48.000Z,KH,False,Trustpilot
,I only use my Revolut Card while on holiday. I top it up before we go then watch the transactions every day so I always know just how much I have spent! Whether in the USA or Europe it’s been a godsen... See more,,2026-03-20T16:32:55.000Z,LM,False,Trustpilot
,"Sometimes there are errors paying or withdrawing money or adding money from PayPal to the Debit Card. Stimmt Service fees are low and not paying a penny per month. 

Very good experience and pricing... See more",,2026-03-20T02:02:48.000Z,EH,False,Trustpilot
,Revolut has made everyday banking feel simple and stress‑free for me. Very quick signup and onboarding.  Everyday use is smooth with instant notifications after every transaction.  Excellent for trave... See more,,2026-03-20T20:24:38.000Z,KA,False,Trustpilot
,"Foreign exchange facility is so great. Rates are always better than other banks and using it is seamless. This is on top of all the other benefits of Revolut, bill sharing, instant transfers etc",,2026-03-20T23:56:23.000Z,EJ,False,Trustpilot
